property_id,listing_type,property_name,society,rating,reviews,price,per_sqft,bedroom,bathroom,configuration,area,area_with_type,area_type,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,address,location,nearby_location,link,property_type,plot_area,plot_area_sqft,total_floors,open_sides,covered_area
81063373,Independent House,"3 Bedroom House in Block G, Rajendra Park, Gurgaon","3 Bedroom House in Block G, Rajendra Park, Gurgaon",N/A,N/A,₹1.3 Cr,"₹16,249 /sqft",3,3,3 BHK,818,818 sqft,N/A,N/A,N/A,RESALE,N/A,1.0,N/A,Park,"Looking to buy an independent house in gurgaon? Do check out this 3 bhk house in block g, rajendra park, which is an ideal choice for a family. This residential property boasts proximity to key landmarks like close to market, close to hospital, close to railway station and close to school. This house occupies a super built up area of 818 sq.Ft. And contains 3 bedrooms, 3 bathrooms and 1 balcony...",urban home,urban home,DPS school Nearby Chetanya hospital Nearby,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-block-g-rajendra-park-gurgaon-830-sq-ft-r4-spid-I81063373,House,N/A,N/A,,N/A,N/A
87094570,Independent House,"2 Bedroom House in Block B Rajendra Park, Gurgaon","2 Bedroom House in Block B Rajendra Park, Gurgaon",N/A,N/A,₹90.5 Lac,"₹14,480 /sqft",2,2,2 BHK,625,625 sqft,N/A,N/A,North-East,RESALE,N/A,,N/A,Park,"Block b rajendra park is one of gurgaon's most sought after destination for residential houses and this 2 bhk house in block b rajendra park is your opportunity to be a part of this community. This residential property boasts proximity to key landmarks like close to metro station, close to school, close to railway station and close to hospital. The floor plan additionally contains 2 bedrooms, 2...","Block B Rajendra Park, Gurgaon","Block B Rajendra Park, Gurgaon",North-East Facing Upcoming rapid metro Nearby,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-block-b-rajendra-park-gurgaon-635-sq-ft-r1-spid-S87094570,House,N/A,N/A,,N/A,N/A
81038267,Independent House,"3 Bedroom House in Block G, Rajendra Park, Gurgaon","3 Bedroom House in Block G, Rajendra Park, Gurgaon",N/A,N/A,₹95 Lac,"₹14,285 /sqft",3,3,3 BHK,665,665 sqft,Covered,N/A,N/A,RESALE,N/A,1.0,N/A,"Parking, Garden, Park","Wishing to settle down in an individual house with your family? This well-Built and spacious 3 bhk house for sale in block g, rajendra park, gurgaon seems to be an ideal choice for a peaceful abode for a family. The house has over super built up area of 850 sq.Ft. And comes with 3 bedrooms, 3 bathrooms and 1 balcony. The owner of the house also gets 1 covered parking slot(s) to park their car s...",Vishnu garden 105,Vishnu garden 105,Newly Constructed Granite Flooring,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-block-g-rajendra-park-gurgaon-670-sq-ft-r3-spid-Q81038267,House,N/A,N/A,,N/A,N/A
87817706,Independent House,"5 Bedroom House in Sector 47, Gurgaon","5 Bedroom House in Sector 47, Gurgaon",N/A,N/A,₹8.5 Cr,"₹2,83,333 /sqft",5,6,5 BHK,300,300 sqft,N/A,N/A,North-East,RESALE,N/A,,N/A,"Power Backup, Park","5bhk kothi for sale in kibithu homes sec 47 gurgaon. Size 242sqyd Asking 8.50cr negotiable price basement ground +2, gated society and power backup well maintained property close to good earth mall park hospital Call for site visit Anurag singh Perfect homes realty sec-38 gurgaon!","Sector 47, Gurgaon","Sector 47, Gurgaon",North-East Facing Gated Society,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-47-gurgaon-300-sq-ft-spid-X87817706,House,242sqyd,2178,3.0,N/A,N/A
88934180,Independent House,"4 Bedroom House in Sector 92, Gurgaon","4 Bedroom House in Sector 92, Gurgaon",N/A,N/A,₹3.25 Cr,"₹12,037 /sqft",4,4,4 BHK,2700,"2,700 sqft",N/A,N/A,North-East,RESALE,N/A,2.0,N/A,N/A,"Looking to buy an independent house in gurgaon? Do check out this 4 bhk house in sector 92 gurgaon, which is an ideal choice for a family. This residential property boasts proximity to key landmarks like close to school and close to hospital. Constructed on a super built up area of 2700 sq.Ft., this house comprises 4 bedrooms, 4 bathrooms and 2 balconies. The houses comes with dedicated 2 cover...","Sector 92, Gurgaon","Sector 92, Gurgaon",North-East Facing DPS Nearby,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-92-gurgaon-2240-sq-ft-spid-Y88934180,House,N/A,N/A,,N/A,N/A
88927164,Independent House,"5 Bedroom House in Palam Vihar, Gurgaon","5 Bedroom House in Palam Vihar, Gurgaon",N/A,N/A,₹7.95 Cr,"₹16,987 /sqft",5,5,5 BHK,4680,"4,680 sqft",N/A,N/A,North,RESALE,N/A,2.0,N/A,N/A,"This house is a very well spacious house , there are 5 bedroom , 5 bathroom , 2 balconies . It is constructed on the 520 s.Q.R.D , which is located in very lush green area c2 block , palam vihar , gurugram.",Ansals Palam Vihar,Ansals Palam Vihar,North Facing Recently Renovated,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-4680-sq-ft-spid-J88927164,House,N/A,N/A,,N/A,N/A
88927066,Independent House,"4 Bedroom House in Palam Vihar, Gurgaon","4 Bedroom House in Palam Vihar, Gurgaon",N/A,N/A,₹6.5 Cr,"₹20,174 /sqft",4,4,4 BHK,3222,"3,222 sqft",N/A,N/A,North,RESALE,N/A,,Servant Room,Garden,"This independent house / garden home is a very well spacious property with all of airy rooms , there are 4 bedroom , 4 bathroom plus servant room . It is constructed on the 358 s.Q.R.D , which is located in very posh apartment celebrity homes , palam vihar , gurugram.",Celebrity Homes,Celebrity Homes,North Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-celebrity-homes-palam-vihar-gurgaon-3222-sq-ft-spid-P88927066,House,N/A,N/A,,N/A,N/A
88915812,Independent House,"4 Bedroom House in Sector 10, Gurgaon","4 Bedroom House in Sector 10, Gurgaon",N/A,N/A,₹7.3 Cr,"₹44,323 /sqft",4,4,4 BHK,1647,"1,647 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,Park,"Sector 10 in gurgaon is highly rated for its strategic location near nh-8 and the dwarka expressway, offering excellent connectivity to key areas like infocity and manesar. Residents praise the area for having well-Maintained roads, easy access to public transport (Cabs/autos), and proximity to schools and markets, making it a convenient residential choice.","Sector 10, Gurgaon","Sector 10, Gurgaon",North-East Facing Overlooking Park,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-10-gurgaon-1647-sq-ft-spid-Q88915812,House,N/A,N/A,,N/A,N/A
88867968,Independent House,"3 Bedroom House in Block Q South City 1, Gurgaon","3 Bedroom House in Block Q South City 1, Gurgaon",N/A,N/A,₹5.5 Cr,"₹50,926 /sqft",3,3,3 BHK,1080,"1,080 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,60 + 60 square plot q block south city 1 ground first second third for build up near to the metro near school opposite sector 44,"Block Q South City 1, Gurgaon","Block Q South City 1, Gurgaon",North-East Facing Private Garden,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-block-q-south-city-1-gurgaon-1080-sq-ft-spid-N88867968,House,N/A,N/A,,N/A,N/A
88862302,Independent House,"9 Bedroom House in Huda, Gurgaon","9 Bedroom House in Huda, Gurgaon",N/A,N/A,₹8.1 Cr,"₹25,352 /sqft",9,9,9 BHK,3195,"3,195 sqft",N/A,3,N/A,RESALE,N/A,,N/A,"Parking, Park",8.1 cr non negotiable. 355 sq yard house. 3 floors. Ample parking. 18 meter road.,"Huda, Gurgaon","Huda, Gurgaon",Manipal hospital Nearby Sector 23 huda market Nearby,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-huda-gurgaon-3195-sq-ft-spid-O88862302,House,N/A,N/A,3.0,N/A,N/A
88852368,Independent House,"5 Bedroom House in Sector 46, Gurgaon","5 Bedroom House in Sector 46, Gurgaon",N/A,N/A,₹4.1 Cr,"₹45,556 /sqft",5,4,5 BHK,900,900 sqft,N/A,N/A,North-East,RESALE,N/A,,N/A,N/A,"Prime localities: Popular areas for independent houses include huda colony, jal vihar, and greenwood city (Block d).","Sector 46, Gurgaon","Sector 46, Gurgaon",North-East Facing Corner Property,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-46-gurgaon-900-sq-ft-spid-Q88852368,House,N/A,N/A,,N/A,N/A
86740480,Independent House,"9 Bedroom House in Sector 46, Gurgaon","9 Bedroom House in Sector 46, Gurgaon",N/A,N/A,₹6.6 Cr,"₹18,333 /sqft",9,9,9 BHK,3600,"3,600 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Parking, Park",For sell 176sqyd house 3bhk ich floor 3floor construction still parking corner house near by market,"Sector 46, Gurgaon","Sector 46, Gurgaon",Corner Property Marble Flooring,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-46-gurgaon-3600-sq-ft-r1-spid-A86740480,House,176sqyd,1584,3.0,N/A,N/A
88784264,Independent House,"6 Bedroom House in Sector 10A, Gurgaon","6 Bedroom House in Sector 10A, Gurgaon",N/A,N/A,₹10 Cr,"₹22,222 /sqft",6,7,6 BHK,4500,"4,500 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"A property's uniqueness often stems from a combination of distinctive architectural details (Exposed beams, vaulted ceilings), modern smart home technology, and a serene, private, or well-Landscaped,, location","Sector 10A, Gurgaon","Sector 10A, Gurgaon",Marble Flooring,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-10a-gurgaon-4500-sq-ft-spid-M88784264,House,N/A,N/A,,N/A,N/A
88783696,Independent House,"6 Bedroom House in Sector 10, Gurgaon","6 Bedroom House in Sector 10, Gurgaon",N/A,N/A,₹3.1 Cr,"₹31,893 /sqft",6,6,6 BHK,972,972 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"A property's uniqueness often stems from a combination of distinctive architectural details (Exposed beams, vaulted ceilings), modern smart home technology, and a serene, private, or well-Landscaped,, location","Sector 10, Gurgaon","Sector 10, Gurgaon",Marble Flooring,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-10-gurgaon-972-sq-ft-spid-H88783696,House,N/A,N/A,,N/A,N/A
86945264,Independent House,"7 Bedroom House in Sector 46, Gurgaon","7 Bedroom House in Sector 46, Gurgaon",N/A,N/A,₹34.11 Cr,"₹33,333 /sqft",7,8,7 BHK,10233,"10,233 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,"This 7 bhk house for sale in sector 46 gurgaon, a well planned locality in gurgaon, is ideal for a family that is looking for complete peace of mind. The property's proximity to landmarks like close to metro station, close to hospital, close to market and close to railway station makes it ideal property for families. This house occupies a super built up area of 1137 sq.Yards and contains 7 bedr...",Unitech Vista Villas,Unitech Vista Villas,North-East Facing Private Garden,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-unitech-vista-villas-sector-46-gurgaon-10233-sq-ft-r1-spid-W86945264,House,N/A,N/A,,N/A,N/A
88669484,Independent House,"8 Bedroom House in Palam Vihar, Gurgaon","8 Bedroom House in Palam Vihar, Gurgaon",N/A,N/A,₹12 Cr,"₹25,641 /sqft",8,8,8 BHK,4680,"4,680 sqft",N/A,N/A,East,RESALE,N/A,6.0,N/A,N/A,"This house is a very good house , there are 8 bedroom , 8 bathroom , 6 balconies . It is the duplex house , which is constructed on the 520 sq.Rd . It is situated in the palam vihar gurugram.",Ansals Palam Vihar,Ansals Palam Vihar,East Facing Recently Renovated,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-4680-sq-ft-spid-A88669484,House,N/A,N/A,,N/A,N/A
88663244,Independent House,"4 Bedroom House in Sector 86, Gurgaon","4 Bedroom House in Sector 86, Gurgaon",N/A,N/A,₹4.19 Cr,"₹13,093 /sqft",4,5,4 BHK,3200,"3,200 sqft",Built-up,N/A,North-East,RESALE,N/A,,N/A,Garden,"Wishing to settle down in an individual house with your family? This well-Built and spacious 4 bhk house for sale in sector 86 gurgaon seems to be an ideal choice for a peaceful abode for a family. Owing to its key locations, several landmarks like close to school, close to hospital, close to mall and close to market are easily accessible. Containing 4 bedrooms, 5 bathrooms and more than 3 balc...",DLF New Town Heights 2,DLF New Town Heights 2,North-East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-new-town-heights-2-sector-86-gurgaon-3200-sq-ft-spid-M88663244,House,N/A,N/A,,N/A,N/A
88642916,Independent House,"8 Bedroom House in New Palam Vihar, Gurgaon","8 Bedroom House in New Palam Vihar, Gurgaon",N/A,N/A,₹2.52 Cr,"₹13,000 /sqft",8,8,8 BHK,1935,"1,935 sqft",N/A,N/A,East,RESALE,N/A,6.0,N/A,N/A,"This house is a very good looking front house , there are 8 bedroom , 8 bathroom , 6 balconies . It is constructed on the 215 sq.Rd , which is situated in the new palam vihar , gurugram.",My Home,My Home,East Facing Recently Renovated,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-my-home-new-palam-vihar-gurgaon-1935-sq-ft-spid-I88642916,House,N/A,N/A,,N/A,N/A
88499308,Independent House,"4 Bedroom House in Palam Vihar, Gurgaon","4 Bedroom House in Palam Vihar, Gurgaon",N/A,N/A,₹6.75 Cr,"₹20,950 /sqft",4,4,4 BHK,3222,"3,222 sqft",N/A,N/A,East,RESALE,N/A,2.0,Servant Room,Garden,"This house / garden homes is a very posh location house , there are 4 bedroom , 4 bathroom , 2 balconies . Its have servant room also , which is constructed on the 358 sq.Rd . They are located in the celebrity homes , palam vihar , gurugram.",Celebrity Homes,Celebrity Homes,East Facing Recently Renovated,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-celebrity-homes-palam-vihar-gurgaon-3222-sq-ft-spid-I88499308,House,N/A,N/A,,N/A,N/A
88499104,Independent House,"8 Bedroom House in Palam Vihar, Gurgaon","8 Bedroom House in Palam Vihar, Gurgaon",N/A,N/A,₹9.2 Cr,"₹28,395 /sqft",8,8,8 BHK,3240,"3,240 sqft",N/A,N/A,East,RESALE,N/A,6.0,N/A,Garden,"This house is a very top location house , there are 8 bedroom , 8 bathroom , 6 balconies . Its have basement also beautiful airy rooms with recently renovated house . This house are overlooked by main road facing which is very wide road 18 meter road . It is constructed on the 360 sq.Rd , which is situated in palam vihar , gurugram.",Ansals Palam Vihar,Ansals Palam Vihar,East Facing Private Garden,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-3240-sq-ft-spid-E88499104,House,N/A,N/A,,N/A,N/A
88311290,Independent House,"5 Bedroom House in Sector 23, Gurgaon","5 Bedroom House in Sector 23, Gurgaon",N/A,N/A,₹5.6 Cr,"₹30,501 /sqft",5,5,5 BHK,1836,"1,836 sqft",N/A,N/A,East,RESALE,N/A,4.0,N/A,N/A,"This house is a very good house , there are 5 bedroom , 5 bathroom , 4 balconies . It is constructed on the 204 sq.Rd , which is situated in the sector 23 , gurugram.",Ansal Plaza,Ansal Plaza,East Facing Recently Renovated,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-ansal-plaza-sector-23-gurgaon-1836-sq-ft-spid-J88311290,House,N/A,N/A,,N/A,N/A
88311136,Independent House,"6 Bedroom House in Palam Vihar, Gurgaon","6 Bedroom House in Palam Vihar, Gurgaon",N/A,N/A,₹6.1 Cr,"₹25,103 /sqft",6,6,6 BHK,2430,"2,430 sqft",N/A,N/A,East,RESALE,N/A,4.0,N/A,N/A,"This house is a very good and excellent house , there are 6 bedroom , 6 bathroom , 4 balconies . It is constructed on the 270 sqrd , which is situated in the palam vihar , gurugram.",Ansals Palam Vihar,Ansals Palam Vihar,East Facing Recently Renovated,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-2430-sq-ft-spid-T88311136,House,N/A,N/A,,N/A,N/A
88310960,Independent House,"7 Bedroom House in Sector 23A, Gurgaon","7 Bedroom House in Sector 23A, Gurgaon",N/A,N/A,₹6 Cr,"₹25,348 /sqft",7,7,7 BHK,2367,"2,367 sqft",N/A,N/A,North,RESALE,N/A,6.0,N/A,N/A,"This house is a very good and excellent house , there are 7 bedroom , 7 bathroom , 6 balconies . It is constructed on the 263 sqrd , which is situated in sector 23 , gurugram.",Huda Flats,Huda Flats,North Facing Recently Renovated,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-huda-flats-sector-23a-gurgaon-2367-sq-ft-spid-Y88310960,House,N/A,N/A,,N/A,N/A
88308910,Independent House,"4 Bedroom House in Sector 71, Gurgaon","4 Bedroom House in Sector 71, Gurgaon",N/A,N/A,₹5.99 Cr,"₹27,731 /sqft",4,5,4 BHK,2160,"2,160 sqft",N/A,N/A,N/A,RESALE,N/A,3.0,N/A,"Garden, Park","Are you planning to buy your dream home? You can consider this well-Built 4 bhk house for sale in sector 71 gurgaon and make it your new address. Another plus point for the house is that it is situated near close to market, close to hospital, close to mall and close to highway. The house has over super built up area of 2160 sq.Ft. And comes with 4 bedrooms, 5 bathrooms and more than 3 balconies...",Unitech Alder Grove,Unitech Alder Grove,Overlooking Park/Garden Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-alder-grove-sector-71-gurgaon-2778-sq-ft-spid-T88308910,House,N/A,N/A,,N/A,N/A
88279272,Independent House,"4 Bedroom House in Sector 71, Gurgaon","4 Bedroom House in Sector 71, Gurgaon",N/A,N/A,₹6 Cr,"₹27,778 /sqft",4,4,4 BHK,2160,"2,160 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Garden,"Unitech alder grove in sector 71, gurgaon is an under construction villa housing society. It offers villas in varied budget range. These Units are a perfect combination of comfort and style, specifically designed to suit your requirements and conveniences. There are 3bhk, 4bhk and 5bhk villas available in this project.Alder grove on spr road, sector 71 is one of the attractive locations to own ...",Unitech Alder Grove,Unitech Alder Grove,Private Garden Comming soon within 1km,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-alder-grove-sector-71-gurgaon-2160-sq-ft-spid-Z88279272,House,N/A,N/A,,N/A,N/A
88252562,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹14.5 Cr,"₹2,685 /sqft",5,6,5 BHK,36000,"36,000 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Garden,"Sobha international city, which is the exclusive villa wing of sobha's development in sector 109, gurgaon. While ""sobha city"" in sector 108 consists primarily of high-Rise apartments, the 400-Square-Yard units are presidential villas within the international city project. Property overview: 400 sq. Yd. Presidential villa These are independent, low-Density luxury homes designed for privacy and h...",Sobha International City Phase 3,Sobha International City Phase 3,Private Garden Yashobhomi metro station Nearby,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sobha-international-city-phase-3-sector-109-gurgaon-54000-sq-ft-spid-H88252562,House,400 sq. Yd,3600,,N/A,N/A
88160604,Independent House,"6 Bedroom House in Sector 82, Gurgaon","6 Bedroom House in Sector 82, Gurgaon",N/A,N/A,₹11.5 Cr,"₹22,817 /sqft",6,9,6 BHK,5040,"5,040 sqft",Covered,N/A,N/A,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","Sector 82 gurgaon is one of gurgaon's most sought after destination for residential houses and this 6 bhk house in sector 82 gurgaon is your opportunity to be a part of this community. The house has over super built up area of 560 sq.Yards and comes with 6 bedrooms, 9 bathrooms and more than 3 balconies. There are 2 covered & 2 open parking available with this house. This is a ready to move hou...",Vatika Signature Villas,Vatika Signature Villas,Private Garden Rain Water Harvesting,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-vatika-signature-villas-sector-82-gurgaon-5040-sq-ft-spid-Y88160604,House,N/A,N/A,,N/A,N/A
88137086,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹14.5 Cr,"₹40,278 /sqft",5,5,5 BHK,3600,"3,600 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,400 sqyds 5bhk duplex villa Well maintained gated Sobha developers,Sobha International City Phase 3,Sobha International City Phase 3,North-East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sobha-international-city-phase-3-sector-109-gurgaon-3600-sq-ft-spid-R88137086,House,400 sqyd,3600,,N/A,N/A
88025622,Independent House,"3 Bedroom House in Block C Palam Vihar, Gurgaon","3 Bedroom House in Block C Palam Vihar, Gurgaon",N/A,N/A,₹4.25 Cr,"₹27,296 /sqft",3,3,3 BHK,1557,"1,557 sqft",N/A,N/A,East,RESALE,N/A,,N/A,Garden,It's an beautiful independent villa in palam vihar near to vyapar kendra market,"Block C Palam Vihar, Gurgaon","Block C Palam Vihar, Gurgaon",East Facing Private Garden,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-block-c-palam-vihar-gurgaon-1557-sq-ft-spid-C88025622,House,N/A,N/A,,N/A,N/A
87967348,Independent House,"3 Bedroom House in Palam Vihar, Gurgaon","3 Bedroom House in Palam Vihar, Gurgaon",N/A,N/A,₹2 Cr,"₹33,670 /sqft",3,3,3 BHK,594,594 sqft,N/A,N/A,East,RESALE,N/A,2.0,N/A,N/A,"This house is a very excellent house , there are 3 bedroom , 3 bathroom , 2 balconies . It is constructed on the 66 sq.Rd , which is situated in palam vihar , gurugram. It is the serious for you , contact us",Ansals Palam Vihar,Ansals Palam Vihar,East Facing Recently Renovated,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-594-sq-ft-spid-K87967348,House,N/A,N/A,,N/A,N/A
87967164,Independent House,"3 Bedroom House in Palam Vihar, Gurgaon","3 Bedroom House in Palam Vihar, Gurgaon",N/A,N/A,₹2.18 Cr,"₹36,700 /sqft",3,3,3 BHK,594,594 sqft,N/A,N/A,East,RESALE,N/A,2.0,N/A,N/A,"This house is a very well constructed and with good house elevation interior structure , there are 3 bedroom , 3 bathroom , 2 balconies . It is constructed on 66 sq.Rd , which is situated in palam vihar , gurugram.",Ansals Palam Vihar,Ansals Palam Vihar,East Facing Recently Renovated,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-594-sq-ft-spid-I87967164,House,N/A,N/A,,N/A,N/A
87885402,Independent House,"8 Bedroom House in Sector 23, Gurgaon","8 Bedroom House in Sector 23, Gurgaon",N/A,N/A,₹8.5 Cr,"₹27,615 /sqft",8,8,8 BHK,3078,"3,078 sqft",N/A,N/A,East,RESALE,N/A,6.0,N/A,N/A,"This house is a very good house , there are 8 bedroom , 8 bathroom , 6 balconies . Its a very spacious and airy interior , which is constructed on the 342 sq.Rd , which is situated in sector 23 , gurugram.",Ansal Plaza,Ansal Plaza,East Facing Recently Renovated,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-ansal-plaza-sector-23-gurgaon-3078-sq-ft-spid-A87885402,House,N/A,N/A,,N/A,N/A
87782966,Independent House,"9 Bedroom House in Sector 23, Gurgaon","9 Bedroom House in Sector 23, Gurgaon",N/A,N/A,₹8.1 Cr,"₹26,316 /sqft",9,9,9 BHK,3078,"3,078 sqft",N/A,N/A,East,RESALE,N/A,6.0,N/A,N/A,"This house is a very excellent location house , there are 9 bedroom , 9 bathroom , 6 balconies . It is constructed on the 342 sq.Rd , which is located in sector 23 , gurugram.",Ansal Plaza,Ansal Plaza,East Facing Recently Renovated,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-ansal-plaza-sector-23-gurgaon-3078-sq-ft-spid-Q87782966,House,N/A,N/A,,N/A,N/A
87782652,Independent House,"9 Bedroom House in Palam Vihar, Gurgaon","9 Bedroom House in Palam Vihar, Gurgaon",N/A,N/A,₹6.1 Cr,"₹25,103 /sqft",9,9,9 BHK,2430,"2,430 sqft",N/A,N/A,East,RESALE,N/A,6.0,N/A,Garden,"This house is a very well located house , there are 9 bedroom , 9 bathroom , 6 balconies . It is constructed on the 270 sq.Rd , which is located in the palam vihar , gurugram.",Ansals Palam Vihar,Ansals Palam Vihar,East Facing Private Garden,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-2430-sq-ft-spid-Z87782652,House,N/A,N/A,,N/A,N/A
87718560,Independent House,"8 Bedroom House in Sector 23, Gurgaon","8 Bedroom House in Sector 23, Gurgaon",N/A,N/A,₹7.5 Cr,"₹22,645 /sqft",8,8,8 BHK,3312,"3,312 sqft",N/A,N/A,East,RESALE,N/A,6.0,N/A,Garden,"This house is very well gated location house , there are 8 bedroom , 8 bathroom , 6 balconies . It is constructed on the 368 sq.Rd , which is located in sector 23 , gurugram.",Ansal Plaza,Ansal Plaza,East Facing Private Garden,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-ansal-plaza-sector-23-gurgaon-3312-sq-ft-spid-H87718560,House,N/A,N/A,,N/A,N/A
87701362,Independent House,"4 Bedroom House in Sector 48, Gurgaon","4 Bedroom House in Sector 48, Gurgaon",N/A,N/A,₹12.5 Cr,"₹38,580 /sqft",4,4,4 BHK,3240,"3,240 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Swimming Pool, Garden, Park",For sale *vipul tatvam villa* Sec 48 sohna road With swimming pool : 360 sq yds 4bhk : Park facing,Vipul Tatvam Villa,Vipul Tatvam Villa,Gated Society Overlooking Park/Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-3240-sq-ft-spid-Y87701362,House,360 sq yd,3240,,N/A,N/A
87675150,Independent House,"5 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon","5 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",N/A,N/A,₹8.5 Cr,"₹43,928 /sqft",5,5,5 BHK,1935,"1,935 sqft",Built-up,N/A,North-East,RESALE,N/A,,N/A,Park,"This is 5 bhk duplex house in sushant lok-1, it is very close to metro, hospital, park, market, mall, school.","Block C, Sushant Lok Phase 1, Gurgaon","Block C, Sushant Lok Phase 1, Gurgaon",North-East Facing Gated Society,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-1935-sq-ft-spid-Z87675150,House,N/A,N/A,,N/A,N/A
87633400,Independent House,"4 Bedroom House in Sector 86, Gurgaon","4 Bedroom House in Sector 86, Gurgaon",N/A,N/A,₹4.29 Cr,"₹13,406 /sqft",4,4,4 BHK,3200,"3,200 sqft",Built-up,N/A,North-East,RESALE,N/A,3.0,N/A,Garden,"Looking to buy an independent house in gurgaon? Do check out this 4 bhk house in sector 86 gurgaon, which is an ideal choice for a family. Owing to its key locations, several landmarks like close to school, close to hospital, close to market and close to mall are easily accessible. Containing 4 bedrooms, 4 bathrooms and more than 3 balconies, this independent house is spread over a super built ...",DLF New Town Heights 2,DLF New Town Heights 2,North-East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-new-town-heights-2-sector-86-gurgaon-3200-sq-ft-spid-S87633400,House,N/A,N/A,,N/A,N/A
