property_id,listing_type,property_name,society,rating,reviews,price,per_sqft,bedroom,bathroom,configuration,area,area_with_type,area_type,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,address,location,nearby_location,link,property_type,plot_area,plot_area_sqft,total_floors,open_sides,covered_area
79089439,Independent House,"4 Bedroom House in Sushant Lok Phase 3, Gurgaon","4 Bedroom House in Sushant Lok Phase 3, Gurgaon",N/A,N/A,₹8.25 Cr,"₹23,782 /sqft",4,7,4 BHK,3469,"3,469 sqft",Built-up,N/A,N/A,RESALE,N/A,,Servant Room,N/A,"A northwest-Facing villa of 3469 sq. Ft. Is available for resale in florence marvel villa, sushant lok phase 3, gurgaon. The villa consists of 4 bedrooms, 7 bathrooms and 3+ balconies, accompanied by a servant room. It is a ready-To-Move society well-Equipped with various modern amenities and facilities.",Ansals Florence Marvel,Ansals Florence Marvel,N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ansals-florence-marvel-sushant-lok-phase-3-gurgaon-3469-sq-ft-r1-spid-Q79089439,House,N/A,N/A,,N/A,N/A
79642359,Independent House,"4 Bedroom House in Jacobpura, Gurgaon","4 Bedroom House in Jacobpura, Gurgaon",N/A,N/A,₹2.65 Cr,"₹19,630 /sqft",4,4,4 BHK,1350,"1,350 sqft",N/A,5,N/A,RESALE,N/A,,N/A,Park,"Property information:- 1. Location :- Jacob pura , near sadar bazaar, gurgaon 2. Plot size :- 150 square yards 3. Layout :- 1.5 floor constructed 4. ( Ground floor 1 living room and 2 bed rooms with big lobby and kitchen and open area) 5. First floor :- 1 big size living rooms and 1 bed room with kitchen and storage area. 6. 1 office room on mid level stairs . 7. Demand:- 2.60 8. Big parks on b...","Jacobpura, Gurgaon","Jacobpura, Gurgaon",N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-jacobpura-gurgaon-1350-sq-ft-r1-spid-F79642359,House,N/A,N/A,5.0,N/A,N/A
88762010,Independent House,"2 Bedroom House in Block A Ashok Vihar Phase 3 Extension, Gurgaon","2 Bedroom House in Block A Ashok Vihar Phase 3 Extension, Gurgaon",N/A,N/A,₹95 Lac,"₹14,660 /sqft",2,2,2 BHK,648,648 sqft,N/A,N/A,N/A,RESALE,Unfurnished,,N/A,N/A,"Available for immediate sale, this 2 bhk independent house in block a, ashok vihar phase 3 extension, gurgaon offers 648 sq.Ft. Of space. Over 10 years old, it features 2 bedrooms, 2 bathrooms, and is unfurnished. Enjoy proximity to shopping hubs like palam vihar vyapar kendra and religious sites including chintapurni mandir.","Block A Ashok Vihar Phase 3 Extension, Gurgaon","Block A Ashok Vihar Phase 3 Extension, Gurgaon",N/A,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-block-a-ashok-vihar-phase-3-extension-gurgaon-648-sq-ft-spid-D88762010,House,N/A,N/A,,N/A,N/A
47042223,Independent House,"6 Bedroom House in Laxman Vihar, Gurgaon","6 Bedroom House in Laxman Vihar, Gurgaon",N/A,N/A,₹1.75 Cr,"₹14,957 /sqft",6,6,6 BHK,1170,"1,170 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,Property for rent and sale .........................,"Laxman Vihar, Gurgaon","Laxman Vihar, Gurgaon",N/A,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-laxman-vihar-gurgaon-1170-sq-ft-r9-spid-B47042223,House,N/A,N/A,,N/A,N/A
88754278,Independent House,"4 Bedroom House in Block C South city 1, Gurgaon","4 Bedroom House in Block C South city 1, Gurgaon",N/A,N/A,₹5.25 Cr,"₹16,204 /sqft",4,4,4 BHK,3240,"3,240 sqft",N/A,N/A,South,RESALE,N/A,,N/A,N/A,"Located in south city 1, a prime residential area with all shopping facilities, surrounded by elite social infrastructure including renowned international schools, leading multi-Specialty hospitals, luxury hotels, premium retail & fine-Dining options. The property enjoys excellent highway connectivity & immediate access to artificial lake (500 m ) & leisure valley, offering a rare blend of urba...","Block C South city 1, Gurgaon","Block C South city 1, Gurgaon",N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-c-south-city-1-gurgaon-3240-sq-ft-spid-A88754278,House,N/A,N/A,,N/A,N/A
88748798,Independent House,"4 Bedroom House in Sohna, Gurgaon","4 Bedroom House in Sohna, Gurgaon",N/A,N/A,₹3 Cr,"₹21,367 /sqft",4,4,4 BHK,1404,"1,404 sqft",N/A,N/A,N/A,RESALE,N/A,2.0,N/A,N/A,"Planning to buy an individual house in gurgaon. Then you should definitely check out this 4 bhk house for sale in sohna, a well-Planned and well-Connected locality in gurgaon. Constructed on a super built up area of 156 sq.Yards, this house comprises 4 bedrooms, 4 bathrooms and 2 balconies. This 1-5 years old property is available for immediate possession as the house is ready to move. It is a ...",Paras Ekam Homes,Paras Ekam Homes,N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-paras-ekam-homes-sohna-gurgaon-1404-sq-ft-spid-R88748798,House,N/A,N/A,,N/A,N/A
88748098,Independent House,"9 Bedroom House in Palam Vihar, Gurgaon","9 Bedroom House in Palam Vihar, Gurgaon",N/A,N/A,₹6.95 Cr,"₹12,870 /sqft",9,9,9 BHK,5400,"5,400 sqft",Built-up,3,N/A,RESALE,Semi-Furnished,,N/A,"Parking, Garden, Park","Situated in palam vihar, gurgaon, this 9 bhk independent house 270 sq yard with 3 floors. Semi-Furnished and 5-10 years old, it features 9 bathrooms, an east-Facing private garden, and visitor parking within a gated society. Recently renovated and available immediately, the home offers 24/7 water and easy access to markets, hospitals, and the airport.","Palam Vihar, Gurgaon","Palam Vihar, Gurgaon",N/A,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-palam-vihar-gurgaon-5400-sq-ft-spid-K88748098,House,N/A,N/A,3.0,N/A,N/A
82916494,Independent House,"3 Bedroom House in Sector 40, Gurgaon","3 Bedroom House in Sector 40, Gurgaon",N/A,N/A,₹3.68 Cr,"₹40,888 /sqft",3,3,3 BHK,900,900 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,"Parking, Park","Best location for 100 sq.Yds plot, park facing, available three car parkings, other sides of the park are 200 sq.Yds plots.","Sector 40, Gurgaon","Sector 40, Gurgaon",N/A,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-40-gurgaon-900-sq-ft-r1-spid-D82916494,House,100 sq.Yd,900,,N/A,N/A
88735910,Independent House,"3 Bedroom House in Sector 55, Gurgaon","3 Bedroom House in Sector 55, Gurgaon",N/A,N/A,₹13 Cr,"₹40,123 /sqft",3,3,3 BHK,2844,"2,844 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Gym,"Prime property near golf course road. Near sector-55 metro station. Near market places. Nearby gyms. Stilt plus 4, 3bhk floors.","Sector 55, Gurgaon","Sector 55, Gurgaon",N/A,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-55-gurgaon-2844-sq-ft-spid-I88735910,House,N/A,N/A,,N/A,N/A
88635914,Independent House,"14 Bedroom House in Sector 47, Gurgaon","14 Bedroom House in Sector 47, Gurgaon",N/A,N/A,₹8.32 Cr,"₹92,444 /sqft",14,6,14 BHK,900,900 sqft,Carpet,N/A,N/A,RESALE,Unfurnished,,N/A,Garden,"First owner, huda plot facing mumbai expressway at subhash chowk (230 yards from property) six floors of approx 900 sq feet each totalling carpet area of 5040 sq foot.Located in sector 47, gurgaon, this 14 bedroom independent house , offering 6 bathrooms within a 1-5 year-Old structure. Available for immediate sale, the unfurnished Villa is positioned near uniworld garden, atms, and hospitals, ...","Sector 47, Gurgaon","Sector 47, Gurgaon",N/A,https://www.99acres.com/14-bhk-bedroom-independent-house-villa-for-sale-in-sector-47-gurgaon-900-sq-ft-spid-B88635914,House,N/A,N/A,,N/A,N/A
88715226,Independent House,"3 Bedroom House in Maruti Kunj, Gurgaon","3 Bedroom House in Maruti Kunj, Gurgaon",N/A,N/A,₹1.7 Cr,"₹14,756 /sqft",3,2,3 BHK,1152,"1,152 sqft",N/A,N/A,N/A,RESALE,Unfurnished,,N/A,N/A,"Immediate availability of this 1-5 year old, fully independent 3 bhk villa in maruti kunj, gurgaon. Spanning 1152 sq.Ft., it features 3 bedrooms and 2 bathrooms across a well-Planned layout. Positioned near astha hospital and dhillon filling station, this property offers convenience alongside privacy and comfort. Fully unfurnished, ready for your personal touch.","Maruti Kunj, Gurgaon","Maruti Kunj, Gurgaon",N/A,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-maruti-kunj-gurgaon-1152-sq-ft-spid-Z88715226,House,N/A,N/A,,N/A,N/A
79049173,Independent House,"4 Bedroom House in Sector 103, Gurgaon","4 Bedroom House in Sector 103, Gurgaon",N/A,N/A,₹5.25 Cr,"₹6,427 /sqft",4,7,4 BHK,8168,"8,168 sqft",Built-up,N/A,East,RESALE,N/A,,N/A,Park,"A north-East facing, 4 bhk villa of size 8168 sq.Ft. Is available for resale in satya hermitage villas, dwarka expy, sector 103, gurgaon. It is park-Facing and has four large bedrooms, a drawing room, a dining room, 7 bathrooms with a powder room with a master bedroom, a beautiful park for sitting, etc. The villa is built on 312 sq. Yards plot.",Satya The Hermitage,Satya The Hermitage,N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-satya-the-hermitage-sector-103-gurgaon-8168-sq-ft-r1-spid-M79049173,House,N/A,N/A,,N/A,N/A
80925807,Independent House,"6 Bedroom House in Sadar Bazar, Gurgaon","6 Bedroom House in Sadar Bazar, Gurgaon",N/A,N/A,₹1.75 Cr,"₹9,210 /sqft",6,3,6 BHK,1900,"1,900 sqft",N/A,N/A,N/A,RESALE,N/A,1.0,N/A,N/A,"We have a house/villa available for sale in sadar bazar, meerut. Available at price of rs 1.75 crores. It has plot area of 1900 sq ft. It has 6 bhk, 3 bathroom, 1 balcony.It is a freehold property","Sadar Bazar, Gurgaon","Sadar Bazar, Gurgaon",N/A,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sadar-bazar-gurgaon-1900-sq-ft-r1-spid-J80925807,House,N/A,N/A,,N/A,N/A
88642840,Independent House,"8 Bedroom House in Block B Rajendra Park, Gurgaon","8 Bedroom House in Block B Rajendra Park, Gurgaon",N/A,N/A,₹95 Lac,"₹19,192 /sqft",8,5,8 BHK,495,495 sqft,N/A,5,N/A,RESALE,N/A,,N/A,Park,"There are 5 floors 2 bhk independently on 3 foors with 1 bathroom kitchen with full tile and marble work, one basement, one top floor one bhk with 2 bathroom","Block B Rajendra Park, Gurgaon","Block B Rajendra Park, Gurgaon",N/A,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-block-b-rajendra-park-gurgaon-495-sq-ft-spid-G88642840,House,N/A,N/A,5.0,N/A,N/A
88641440,Independent House,"7 Bedroom House in Wazirabad, Gurgaon","7 Bedroom House in Wazirabad, Gurgaon",N/A,N/A,₹4.3 Cr,"₹47,778 /sqft",7,7,7 BHK,900,900 sqft,N/A,N/A,N/A,RESALE,Fully Furnished,,N/A,N/A,"Located in wazirabad, gurgaon, this newly constructed 7 bhk independent house spans 900 sq.Ft. With 7 bathrooms, it offers spacious living on multiple floors. Less than a year old and fully furnished, the property is available immediately. Close to hong kong bazaar mall and several religious sites, it combines convenience with comfort.","Wazirabad, Gurgaon","Wazirabad, Gurgaon",N/A,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-wazirabad-gurgaon-900-sq-ft-spid-G88641440,House,N/A,N/A,,N/A,N/A
80971911,Independent House,"6 Bedroom House in Bhondsi, Gurgaon","6 Bedroom House in Bhondsi, Gurgaon",N/A,N/A,₹2 Cr,"₹6,412 /sqft",6,3,6 BHK,3119,"3,119 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,It's near by mountains and most beautiful view,"Bhondsi, Gurgaon","Bhondsi, Gurgaon",N/A,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-bhondsi-gurgaon-3119-sq-ft-r1-spid-S80971911,House,N/A,N/A,,N/A,N/A
88491100,Independent House,"5 Bedroom House in DLF Phase 2, Gurgaon","5 Bedroom House in DLF Phase 2, Gurgaon",N/A,N/A,₹7.75 Cr,"₹38,750 /sqft",5,6,5 BHK,2000,"2,000 sqft",Covered,N/A,North-East,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","On the lookout for a spacious house in gurgaon? Go for this 5 bhk house for sale in dlf phase 2, a well-Connected locality within gurgaon. This house occupies a super built up area of 2000 sq.Ft. And contains 5 bedrooms, 6 bathrooms and more than 3 balconies. The owner of the house also gets 2 covered and 3 open parking slot(s) to park their car safely. This is a ready to move house, which is 1...","DLF Phase 2, Gurgaon","DLF Phase 2, Gurgaon",North-East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-2000-sq-ft-spid-U88491100,House,N/A,N/A,,N/A,N/A
88491312,Independent House,"5 Bedroom House in DLF Phase 2, Gurgaon","5 Bedroom House in DLF Phase 2, Gurgaon",N/A,N/A,₹11.25 Cr,"₹37,500 /sqft",5,6,5 BHK,3000,"3,000 sqft",Covered,N/A,North,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","On the lookout for a spacious house in gurgaon? Go for this 5 bhk house for sale in dlf phase 2, a well-Connected locality within gurgaon. Constructed on a super built up area of 3000 sq.Ft., this house comprises 5 bedrooms, 6 bathrooms and more than 3 balconies. There are 2 covered & 3 open parking available with this house. Another added advantage of this 1-5 years old house is that it is ava...","DLF Phase 2, Gurgaon","DLF Phase 2, Gurgaon",North Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-3000-sq-ft-spid-O88491312,House,N/A,N/A,,N/A,N/A
88527610,Independent House,"4 Bedroom House in Sector 71, Gurgaon","4 Bedroom House in Sector 71, Gurgaon",N/A,N/A,₹5.98 Cr,"₹2,50,209 /sqft",4,3,4 BHK,239,239 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,Excellent location on spr road in gurgaon sector 71 with dual connectivity and access from nh8 and golf course extension road,Unitech Espace Premiere Villas,Unitech Espace Premiere Villas,N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-espace-premiere-villas-sector-71-gurgaon-239-sq-ft-spid-L88527610,House,N/A,N/A,,N/A,N/A
88467612,Independent House,"7 Bedroom House in DLF Phase 1, Gurgaon","7 Bedroom House in DLF Phase 1, Gurgaon",N/A,N/A,₹13 Cr,"₹32,500 /sqft",7,8,7 BHK,4000,"4,000 sqft",Covered,N/A,North-East,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","This 7 bhk house for sale in dlf phase 1 is an ideal abode for a family. Even better, it is situated in one of the prominent localities of gurgaon. Constructed on a super built up area of 4000 sq.Ft., this house comprises 7 bedrooms, 8 bathrooms and more than 3 balconies. This 7 bhk house comes attached with 2 covered and 3 open parking for your vehicle(s). This 1-5 years old property is availa...",North East park facing,North East park facing,North-East Facing Private Garden,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-1-gurgaon-4000-sq-ft-spid-A88467612,House,N/A,N/A,,N/A,N/A
88467234,Independent House,"6 Bedroom House in DLF Phase 1, Gurgaon","6 Bedroom House in DLF Phase 1, Gurgaon",N/A,N/A,₹12.3 Cr,"₹41,000 /sqft",6,8,6 BHK,3000,"3,000 sqft",N/A,N/A,North-East,RESALE,N/A,3.0,N/A,"Garden, Park","Wishing to settle down in an individual house with your family? This well-Built and spacious 6 bhk house for sale in dlf phase 1, gurgaon seems to be an ideal choice for a peaceful abode for a family. The floor plan additionally contains 6 bedrooms, 8 bathrooms and 3 balconies. All in all, the independent house is spread over a super built up area of 3000 sq.Ft. The houses comes with dedicated ...",PARK FACING CORNER,PARK FACING CORNER,North-East Facing Private Garden,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-1-gurgaon-3000-sq-ft-spid-M88467234,House,N/A,N/A,,N/A,N/A
88466990,Independent House,"6 Bedroom House in DLF Phase 1, Gurgaon","6 Bedroom House in DLF Phase 1, Gurgaon",N/A,N/A,₹10.75 Cr,"₹35,833 /sqft",6,6,6 BHK,3000,"3,000 sqft",Covered,N/A,East,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","Dlf phase 1 is one of gurgaon's most sought after destination for residential houses and this 6 bhk house in dlf phase 1 is your opportunity to be a part of this community. Containing 6 bedrooms, 6 bathrooms and more than 3 balconies, this independent house is spread over a super built up area of 3000 sq.Ft. The owner of the house also gets 4 covered and 2 open parking slot(s) to park their car...","DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",East Facing Private Garden,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-1-gurgaon-3000-sq-ft-spid-Q88466990,House,N/A,N/A,,N/A,N/A
88136026,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹8.75 Cr,"₹36,008 /sqft",5,6,5 BHK,2430,"2,430 sqft",N/A,2,N/A,RESALE,N/A,,N/A,Garden,"5 bhk plus s.Q. Villabasement, ground plus 2 floor.In one of the best townships in delhi ncr",International City by Sobha Phase 1,International City by Sobha Phase 1,Private Garden Euro International Nearby,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-2430-sq-ft-spid-N88136026,House,N/A,N/A,2.0,N/A,N/A
88466714,Independent House,"6 Bedroom House in DLF Phase 1, Gurgaon","6 Bedroom House in DLF Phase 1, Gurgaon",N/A,N/A,₹7.85 Cr,"₹39,250 /sqft",6,7,6 BHK,2000,"2,000 sqft",Covered,N/A,North,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","Check out this 6 bhk house for sale in dlf phase 1, a popular residential locality that contains many of the in-Demand properties in gurgaon. Constructed on a super built up area of 2000 sq.Ft., this house comprises 6 bedrooms, 7 bathrooms and more than 3 balconies. There are 3 covered & 2 open parking available with this house. This is a ready to move house, which is 1-5 years old. The ownersh...","DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",North Facing Private Garden,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-1-gurgaon-2000-sq-ft-spid-A88466714,House,N/A,N/A,,N/A,N/A
88462464,Independent House,"3 Bedroom House in Rajendra Park, Gurgaon","3 Bedroom House in Rajendra Park, Gurgaon",N/A,N/A,₹1 Cr,"₹15,151 /sqft",3,2,3 BHK,660,660 sqft,Covered,N/A,N/A,RESALE,N/A,1.0,N/A,"Parking, Park","This 3 bhk house for sale in rajendra park is an ideal abode for a family. Even better, it is situated in one of the prominent localities of gurgaon. This residential house is located close to close to hospital and close to railway station. Constructed on a super built up area of 660 sq.Ft., this house comprises 3 bedrooms, 2 bathrooms and 1 balcony. There is 1 covered & 1 open parking availabl...","Rajendra Park, Gurgaon","Rajendra Park, Gurgaon",Newly Constructed Chaitanya hospital Nearby,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-rajendra-park-gurgaon-1400-sq-ft-spid-Y88462464,House,N/A,N/A,,N/A,N/A
82587050,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹9.2 Cr,"₹37,860 /sqft",5,5,5 BHK,2430,"2,430 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Swimming Pool, Gym, Park, Jogging Track, Play Area","Sobha international city | ready to move 270 sq.Yd | 5bhk + servant Sobha international city in sector 109, gurgaon Sobha international city phase 1, 208 units Spread over an area of 36 acres Luxury amenities Swimming pool, lawn tennis, basketball court, gymnasium, premium clubhouse, yoga & aerobics, kids play area, jogging track, landscaped parks large, banquet hall Prime connectivity 0 km fro...",International City by Sobha Phase 1,International City by Sobha Phase 1,N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-2430-sq-ft-spid-E82587050,House,270 sq.Yd,2430,,N/A,N/A
88348900,Independent House,"2 Bedroom House in Ashok Vihar Phase 2, Gurgaon","2 Bedroom House in Ashok Vihar Phase 2, Gurgaon",N/A,N/A,₹90 Lac,"₹20,000 /sqft",2,2,2 BHK,450,450 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"Independent 3-Floor house Prime location: Ashok vihar phase 2, gurgaon Well-Connected to major roads and business areas Suitable for joint family living or rental investment Calm neighborhood with essential amenities nearby Clear title and ready for sale","Ashok Vihar Phase 2, Gurgaon","Ashok Vihar Phase 2, Gurgaon",N/A,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-ashok-vihar-phase-2-gurgaon-450-sq-ft-spid-B88348900,House,N/A,N/A,,N/A,N/A
88398108,Independent House,"4 Bedroom House in Sector 49, Gurgaon","4 Bedroom House in Sector 49, Gurgaon",N/A,N/A,₹3 Cr,"₹55,556 /sqft",4,4,4 BHK,540,540 sqft,N/A,N/A,N/A,RESALE,Fully Furnished,,N/A,N/A,Fully furnished studio apartment on each floor. Total rent is 95000/- Pm,Eros Rosewood City,Eros Rosewood City,N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-eros-rosewood-city-sector-49-gurgaon-540-sq-ft-spid-L88398108,House,N/A,N/A,,N/A,N/A
88387002,Independent House,"5 Bedroom House in Pace city 1, Gurgaon","5 Bedroom House in Pace city 1, Gurgaon",N/A,N/A,₹70 Lac,"₹21,604 /sqft",5,3,5 BHK,324,324 sqft,Carpet,N/A,N/A,RESALE,N/A,,N/A,N/A,Sell out 36jg main road near by 10a market gurgaon,"Pace city 1, Gurgaon","Pace city 1, Gurgaon",N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-pace-city-1-gurgaon-324-sq-ft-spid-Q88387002,House,N/A,N/A,,N/A,N/A
88322538,Independent House,"4 Bedroom House in Bhondsi, Gurgaon","4 Bedroom House in Bhondsi, Gurgaon",N/A,N/A,₹1.25 Cr,"₹13,888 /sqft",4,5,4 BHK,900,900 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,Just 300 meter away from mumbai expressway,"Bhondsi, Gurgaon","Bhondsi, Gurgaon",N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-bhondsi-gurgaon-900-sq-ft-spid-D88322538,House,N/A,N/A,,N/A,N/A
76892191,Independent House,"4 Bedroom House in Jyoti Park, Gurgaon","4 Bedroom House in Jyoti Park, Gurgaon",N/A,N/A,₹2 Cr,"₹22,222 /sqft",4,4,4 BHK,900,900 sqft,N/A,3,N/A,RESALE,N/A,,Store Room,"Parking, Park",House contains 3 floors including separate terrace and store room. Ground floor is built up in 1bhk. First floor is built up in 2bhk. Third floor is built up in 1bhk. Parking available. Well maintained and spacious rooms.,"Jyoti Park, Gurgaon","Jyoti Park, Gurgaon",N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-jyoti-park-gurgaon-2500-sq-ft-r3-spid-S76892191,House,N/A,N/A,3.0,N/A,N/A
88374316,Independent House,"10 Bedroom House in Malibu Town, Gurgaon","10 Bedroom House in Malibu Town, Gurgaon",N/A,N/A,₹2.8 Cr,"₹50,179 /sqft",10,10,10 BHK,558,558 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,"Parking, Park",Park facing two side open each room have separate balcony huge space for parking car and bike all services at door steps,"Malibu Town, Gurgaon","Malibu Town, Gurgaon",N/A,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-malibu-town-gurgaon-558-sq-ft-spid-C88374316,House,N/A,N/A,,N/A,N/A
88359736,Independent House,"10 Bedroom House in Sushant Lok 2,Sector 55, Gurgaon","10 Bedroom House in Sushant Lok 2,Sector 55, Gurgaon",N/A,N/A,₹3.55 Cr,"₹65,741 /sqft",10,10,10 BHK,540,540 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,Walking distance from rapid metro. Rental income - 2 lakh 20 thousand. Total - 9 - 1 room kitchen (Furnished) 1. - 1 bhk (Furnished) Total no. Of rooms - 10 rooms + 10 toilet+ basement,"Sushant Lok 2,Sector 55, Gurgaon","Sushant Lok 2,Sector 55, Gurgaon",N/A,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-2-sector-55-gurgaon-540-sq-ft-spid-K88359736,House,N/A,N/A,,N/A,N/A
88355582,Independent House,"4 Bedroom House in Pocket H, Palam Vihar, Gurgaon","4 Bedroom House in Pocket H, Palam Vihar, Gurgaon",N/A,N/A,₹2.25 Cr,"₹37,879 /sqft",4,3,4 BHK,594,594 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"Premium 66 gaj independent house for sale pocket h, ansal palam vihar, gurgaon Presenting a beautifully constructed 3-Storey independent house built on 66 gaj, located in the highly prestigious ansal palam vihar, one of gurgaons most sought-After, well-Maintained gated communities. Thoughtfully designed with independent floors, this property is ideal for large families, multi-Generation living,...","Pocket H, Palam Vihar, Gurgaon","Pocket H, Palam Vihar, Gurgaon",N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-pocket-h-palam-vihar-gurgaon-594-sq-ft-spid-I88355582,House,66 gaj,594,,N/A,N/A
87826098,Independent House,"4 Bedroom House in Housing board colony,Sector 7 Ext, Gurgaon","4 Bedroom House in Housing board colony,Sector 7 Ext, Gurgaon",N/A,N/A,₹2.5 Cr,"₹27,778 /sqft",4,3,4 BHK,900,900 sqft,N/A,N/A,N/A,RESALE,N/A,,N/A,N/A,"100 square yards in sector 7 extension, gurgaon, 2.5 cr , ground floor 2 bhk & 1 st floor 2bk , cont -","Housing board colony,Sector 7 Ext, Gurgaon","Housing board colony,Sector 7 Ext, Gurgaon",N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-housing-board-colony-sector-7-ext-gurgaon-900-sq-ft-r1-spid-N87826098,House,N/A,N/A,,N/A,N/A
88331816,Independent House,"3 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon","3 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",N/A,N/A,₹2.4 Cr,"₹44,444 /sqft",3,3,3 BHK,540,540 sqft,N/A,N/A,N/A,RESALE,Semi-Furnished,,N/A,"Parking, Park","Located in block c, sushant lok phase 1, gurgaon, this 3 bhk independent villa spans 540 sq.Ft. With three bedrooms and bathrooms, it is a semi-Furnished, 10+ year-Old property ready for immediate occupancy. Key features include a modular kitchen and parking availability. Nearby conveniences include huda city centre and sector 42-43 metro stations.","Block C, Sushant Lok Phase 1, Gurgaon","Block C, Sushant Lok Phase 1, Gurgaon",N/A,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-540-sq-ft-spid-M88331816,House,N/A,N/A,,N/A,N/A
88330732,Independent House,"4 Bedroom House in Laxman Vihar Phase 2, Gurgaon","4 Bedroom House in Laxman Vihar Phase 2, Gurgaon",N/A,N/A,₹1.25 Cr,"₹19,531 /sqft",4,3,4 BHK,640,640 sqft,N/A,N/A,N/A,RESALE,Fully Furnished,,N/A,N/A,"This fully furnished 2bhk (Or 1 bedroom + spacious living room) spans two floors, with a newly built first floor using premium quality materialsfar superior to standard builder projects. Excellent connectivity Just 2 km from the railway station and 4-5 km from the bus stand. A few minutes from dwarka expressway for seamless commutes to delhi with minimal trafficreach rajiv chowk or the delhi-Ja...","Laxman Vihar Phase 2, Gurgaon","Laxman Vihar Phase 2, Gurgaon",N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-laxman-vihar-phase-2-gurgaon-640-sq-ft-spid-V88330732,House,N/A,N/A,,N/A,N/A
